id,restaurant_id,restaurant_review,rating
142,26,Mollitia voluptates reprehenderit sed tenetur aspernatur ipsum laudantium. Itaque unde quod nulla similique eum. Dolorem in tenetur aliquam. Tenetur ipsum ad cum voluptatibus fugiat. Et et aspernatur aperiam adipisci ipsa corrupti rem. Eveniet officia eaque animi et enim.,4
143,64,Suscipit voluptatem eveniet aut. Necessitatibus qui laborum sapiente qui quia quia inventore nisi. Odio et a architecto. Fugit sed voluptatem et neque hic aspernatur amet nostrum.,2
144,25,Ipsam iusto in dolorum minus quae rem libero occaecati culpa. Et est aliquid quam dicta. Aut qui quia praesentium. Numquam ipsa fugiat debitis nam doloremque repudiandae aut blanditiis voluptates. Tempora qui eligendi nesciunt ab ut.,3
145,23,Corrupti quidem deserunt consectetur repellendus tempore rerum. Animi nam ut et repellat quos distinctio. Ut voluptatem veniam excepturi numquam et vitae natus. Et quisquam quo cumque.,2
146,18,Eius quaerat ratione fugit vero deserunt eius eaque dolor corrupti. Amet quae aliquam nostrum soluta et provident. Magni et perferendis voluptatem aliquid ipsa velit eos. Dolorem repellendus et asperiores est est.,2
147,30,Nisi repellendus aut esse. Quisquam sequi et minima totam. Voluptates et consequuntur explicabo officia dolore et ad et dolor. Voluptate eveniet cum praesentium eaque consequatur fugit consectetur est saepe. Eum quaerat et vitae temporibus vel. Atque vitae debitis enim.,2
148,6,Est adipisci beatae. Quia odio minus dignissimos est veniam. Unde odio et vitae architecto consequatur vel modi. Natus sed qui ut fuga eum accusantium sint saepe. Esse quia dignissimos quia eos at quam. Eos accusantium accusamus tempore.,1
149,16,Unde iure quo delectus. Dolorem quidem animi repellendus dolorum pariatur blanditiis rerum incidunt veritatis. Et libero minus deserunt id aliquam quia possimus. Perspiciatis cum non rem eos repellat similique eaque commodi.,4
150,2,Enim vero expedita molestiae voluptatem quas quaerat distinctio quibusdam. Sit odio molestiae amet quod quia excepturi dolorem mollitia esse. Quas inventore atque. Tempore ut quas consequatur. Suscipit maiores molestiae eius dolorem ullam.,1
151,71,Id repellendus maxime. Sit quos minus. Ex laudantium voluptatem ducimus architecto placeat consequatur magnam. Aut autem vitae vitae quia omnis nam culpa quidem. Velit non placeat est ex.,3
152,65,Qui est sit est expedita. Maiores vero sit eos. Et animi autem dolore id ut.,3
153,54,Deleniti et voluptates asperiores ipsam aut illum commodi eligendi voluptas. Eaque quis eos. Et qui sed. Non facilis accusamus id consequatur eum est. Quia et optio magni ut fuga est tempora perspiciatis quia. Officiis alias dolore eius numquam quas saepe iure id.,2
154,52,Consequatur quia est ex perferendis laborum nihil expedita assumenda. Quis non quis. Voluptate recusandae rerum quidem neque sit earum expedita consequatur voluptas. Dolor aut ad recusandae reiciendis velit et.,4
155,66,Et ut optio officia. Cupiditate tenetur eius. Possimus quis consequatur atque fugiat. Sint aut ratione aut.,4
156,22,Laudantium ut sint. Vel aliquid expedita. Qui sapiente minus sunt consequatur ut neque sequi voluptatem distinctio.,3
157,79,Doloribus ipsam debitis quos consequatur et quia ut. Hic repellat nemo quo enim. Sint ex earum. Rerum magni reprehenderit autem molestiae quia voluptas.,1
158,94,Eligendi eos autem at. Vitae sit molestiae quia officiis. Aut et adipisci cumque et eius reiciendis quia accusamus ad. Deserunt dolore quo ratione assumenda qui iusto ullam. Vel ex at.,3
159,37,Nostrum quia illum enim quod consectetur sequi. Beatae ut ut. Ab aut adipisci velit.,1
160,84,Non eos non esse pariatur omnis accusantium. Natus error atque vero suscipit nobis deleniti quasi et ullam. Excepturi voluptatem praesentium non porro minus ut tempore.,1
161,86,Molestiae aut facilis aut voluptatibus omnis illo laboriosam quaerat. Suscipit porro qui rem perferendis. Animi corporis voluptatem ut at quam voluptatem.,3
162,84,Facere sequi est aut facilis in inventore ipsa deleniti. Voluptatem aut fuga iure explicabo. Rem amet dolorum doloremque soluta.,1
163,91,Similique et nihil nisi maxime. Labore quo facere est assumenda aut facilis magni voluptas. Voluptas et ipsam magnam quisquam et omnis et. Incidunt culpa ea.,4
164,83,Cumque minus nihil mollitia perspiciatis id qui. Molestiae est voluptatem placeat. Vel possimus cum optio assumenda quos ab. Ab et eveniet. Ad fuga numquam sit sit est. Eum velit quas laboriosam id placeat.,2
165,74,Accusamus incidunt dolore non qui distinctio ex voluptate aspernatur qui. Enim autem delectus praesentium aut. Fugit rerum nisi odio. Doloribus harum dolorem magni deleniti incidunt pariatur exercitationem id. Et quis nulla quis ut consequatur pariatur nihil ad. Qui dolores facilis ex consequatur quis consequatur.,4
166,69,Hic nesciunt exercitationem nihil nobis. Nesciunt vel perferendis tempora voluptatum placeat quo est. Dolorem minus et pariatur officiis nulla similique et. Voluptatum atque repellendus.,1
167,87,Et officiis libero distinctio. Libero ipsam molestiae harum deserunt libero doloribus delectus qui. Nobis qui iure error.,1
168,92,Omnis qui consequatur id non ut ratione. Aut doloribus omnis et eos occaecati quasi est est. Nemo laudantium tenetur quia. Sapiente consequatur blanditiis eos cumque. Aut itaque voluptatem atque. Hic iusto consequatur optio sapiente maxime est blanditiis porro labore.,2
169,21,Voluptate libero saepe ex. Nam consequatur a mollitia. Vel porro est voluptatem quod enim voluptate illum quis. Pariatur culpa autem. Non ratione quisquam quos iste aliquam molestiae aut et. In excepturi sapiente debitis sint tempore deserunt ea.,1
170,88,Eius sit dolorem rerum. Sed qui quisquam molestiae veritatis in sapiente. Consectetur quae culpa accusamus facilis omnis.,3
171,16,Est temporibus in quibusdam recusandae et vel alias autem maxime. Cumque necessitatibus distinctio nisi. Nesciunt rerum molestiae repellat. Commodi qui hic. Et libero occaecati dolorem rerum alias.,2
172,69,Libero at enim molestiae fugiat sequi cum eum quo. Ratione consequatur omnis eos dolore reiciendis voluptatem eos. Rerum nulla quos qui laborum alias aliquid. A ut dolor modi voluptas et fugit. Corrupti delectus ducimus. Blanditiis consequatur impedit ipsum nihil est ex recusandae beatae.,1
173,45,Itaque debitis sed tempore adipisci explicabo ut quidem non autem. Possimus nam velit repellat voluptas eos amet. Occaecati officiis omnis accusamus similique voluptatem praesentium.,4
174,77,Omnis rem quibusdam iure enim nobis cumque recusandae animi iste. Dolores ipsum explicabo perspiciatis facere fugit quas maxime. Rem excepturi quis id ea placeat rerum. Sit quo ab sapiente dolores nostrum. Aut aut soluta voluptatem unde magni.,4
175,45,Quo odit vero quia. Non voluptate ipsam consequatur. Nam qui fuga eos maiores nihil ipsum neque totam. Reiciendis maiores et. In voluptatibus voluptatum iure voluptatem officiis suscipit aut. Iste laborum quas accusantium vel tempore aut quia repellat eum.,1
176,63,Sunt fugit sint eveniet natus. Autem corporis sit dolores. Tenetur quia officia occaecati esse nisi et. Eos ut temporibus officia culpa sunt rerum aspernatur et temporibus. Id possimus nihil dolor possimus et.,1
177,98,Dicta voluptate suscipit rem beatae quo ut eum. Eaque ea provident amet beatae delectus fugiat. Dolor unde omnis similique perferendis. Beatae praesentium explicabo nam exercitationem veritatis aut eveniet enim. Voluptatum ut eos laboriosam iste perferendis optio dicta quo deleniti.,3
178,50,Enim quia quis tempore earum provident magni. Ratione qui suscipit enim rerum necessitatibus alias. Qui quo harum id sunt explicabo maiores omnis neque.,2
179,70,Sit provident velit quis dolores cum. Est veniam dolore nemo dicta incidunt aliquid amet. Culpa sit enim. Delectus facere qui.,4
180,49,Perferendis consequuntur est et. Corrupti laudantium minus nam sed pariatur rerum ut autem. Aut amet est placeat suscipit esse in. Error odit aut eligendi minus sequi saepe excepturi mollitia magnam. Dolor nobis sequi odit. Ut et asperiores a nemo et quis deleniti et accusamus.,4
181,76,Aut quidem velit nisi tempora saepe. Impedit et maxime eius amet quaerat. Et dignissimos natus sapiente alias sapiente deleniti autem ipsum. Sit eos nisi in repellendus aut aut quidem quo sunt. Et autem aut sed rem in quis dicta molestiae molestias.,4
182,24,Dolorem officiis minima dolor iusto enim pariatur qui quia. Sunt dicta hic voluptatem. Tenetur ducimus ea. Enim aut quas veniam. Molestiae ad consequatur voluptatem sit tempore magni.,3
183,86,Rem officiis eligendi debitis tenetur enim eum dignissimos non. Voluptas quidem accusamus labore perspiciatis et nihil. Odio consequatur dolores.,4
184,56,Quia quod sed optio et unde velit totam dolore. Quaerat iste mollitia labore nostrum. Ipsum ad voluptas et eum qui.,1
185,78,Ut aliquid omnis ex officia saepe. Quo aut voluptatem impedit voluptatem quaerat. Fuga ea ab in reiciendis qui qui voluptatem quae. Quis modi autem sit quae eum id corporis omnis. Repellat aperiam quisquam ut earum velit. A exercitationem veritatis.,4
186,47,Quidem eius veniam possimus. Blanditiis voluptates repellat consequatur possimus rerum expedita odio natus. Eos maxime quaerat aliquid accusantium doloribus aperiam. Ad aliquam ea nobis blanditiis eos odit.,2
187,98,Fuga in eos esse mollitia. Consequatur ab tempore est aspernatur iure maxime. Aut omnis ad commodi quae vel id. Fugiat voluptatem nisi aperiam veniam consectetur voluptatem.,1
188,49,Ab possimus corrupti quae eos quod ea tempore dolorem molestiae. Repellendus dolorum sed fuga et alias nostrum quis qui. Laborum expedita labore consectetur atque sunt voluptas quia. Placeat excepturi quae officia et distinctio illo aspernatur et. A ut id.,2
189,75,Eum vel neque. Amet maiores voluptatibus. Iste quia placeat. Quia debitis voluptates reiciendis et dolor quisquam qui laboriosam. Qui eum qui eos corrupti et rerum. Et ea qui maxime quo rerum.,3
190,28,Veritatis est esse nesciunt adipisci ipsa voluptatibus modi sint. Et commodi eaque ut esse sit quo molestiae sunt. Rem omnis odit. Reiciendis dolorum rerum vitae quidem nihil aliquam numquam omnis. At fugit tempore eveniet amet ea. Eum vero et doloribus enim debitis ut tempora modi omnis.,4
191,85,Maxime est accusantium. Qui quia at provident recusandae accusantium exercitationem. Aliquid in molestiae sit eligendi quo quidem quo commodi.,3
192,32,Voluptatibus fuga sint quis et repellat. Quas doloremque suscipit vitae deleniti voluptatem sunt. Pariatur dicta debitis dolor aliquam. Est voluptates occaecati doloremque sed est inventore.,2
193,58,Aut voluptas libero et aliquam. Accusamus repudiandae eos ipsa repudiandae id nihil architecto. Est libero dolore sequi id. Vero nihil velit doloremque doloribus. Dolorem aut ut aut placeat corporis sunt dolores rerum nulla. Iusto et excepturi recusandae cupiditate molestias natus.,4
194,54,Amet amet architecto repellat dolorem quam non. Ut sit eligendi nihil. Provident quas ullam hic non. Magnam omnis sequi cum. Numquam odio fugiat dicta.,4
195,87,Explicabo quia earum. Laboriosam qui sit consequatur. Consequatur ut aut. Consequatur quo eligendi eaque voluptate officia. Fuga id consectetur reprehenderit nihil aperiam. Voluptates officia nemo est distinctio quis.,4
196,12,Sint ullam nulla maiores cupiditate officia. Vitae enim amet officia. Quasi vel neque iste. Omnis ut blanditiis aut molestiae laboriosam ex est illum sunt. Sit quos voluptatibus animi cumque fugit. Sunt qui amet autem praesentium sit quis.,1
197,85,Sequi voluptas maxime. Quaerat error reprehenderit omnis alias et sed repudiandae accusamus blanditiis. Ducimus sed inventore pariatur. In voluptatem cum. Necessitatibus modi quos et neque veritatis.,1
198,50,Sunt rerum est non sunt et nisi id dolorum. Sed laborum beatae ducimus est ullam fugiat. Perspiciatis quos non nihil quia eum consequatur error sint. Aperiam minus ut laborum ut unde. Quaerat consequatur ut ea ut itaque aperiam asperiores dolorum autem.,2
199,99,Non ut error iusto aut. Quia quasi explicabo aspernatur laboriosam. Nostrum ut eum minima aspernatur et. At non et. Quibusdam recusandae vel tenetur officia fugit aliquam ratione.,4
200,2,Officiis laboriosam voluptatem praesentium expedita consequatur nulla nemo. Quo aut consequatur sint atque. Quia cum molestias molestiae perferendis quo vel vero. Id facere voluptatum. Consequatur necessitatibus sunt consequuntur omnis. Rerum porro consequatur eum quas at quisquam rerum.,2
201,22,Minima eveniet culpa ea ea incidunt aspernatur rerum minus. Possimus aspernatur quo delectus excepturi. Earum rerum autem unde harum fuga.,2
202,66,Omnis eum vitae. Et sunt maiores dolorum totam odio est. Possimus ut repellendus enim ut eos. Sit praesentium accusamus rem.,3
203,11,Omnis ut perspiciatis nihil qui magni cumque distinctio quod. Sunt qui aperiam. Ullam id error iure dolore maiores provident eligendi. Debitis reiciendis et laudantium eum. Culpa sit et dolore debitis.,4
204,56,Ut aperiam rerum praesentium cum et voluptates. Amet quo ab et non eum veritatis et adipisci qui. Consequatur iure molestias officia voluptate occaecati quasi.,3
205,35,Iure laboriosam sapiente qui autem. Est nisi in provident sint voluptate illum. Commodi ut aliquid. Mollitia sit beatae a veritatis atque officiis.,1
206,22,Temporibus aperiam inventore nemo. Ut rem quae. Quae ut quis neque explicabo quibusdam laborum enim deleniti dolor. Sint laborum accusamus dignissimos expedita distinctio. Distinctio laborum qui est ipsam itaque.,4
207,83,Qui tenetur voluptates dolorem quam id consequatur et magni. Quos nemo et excepturi nobis praesentium et. Delectus aut dicta eligendi velit pariatur.,4
208,67,Sed rerum quam occaecati aut natus recusandae. Voluptatibus dicta ad corporis culpa aspernatur asperiores assumenda ratione amet. Temporibus deleniti sed voluptas.,3
209,10,Et molestiae autem quia ut natus. Velit magnam neque nam iusto id nihil adipisci nostrum vitae. Est aperiam similique debitis sunt.,2
210,41,Vitae ipsam ab nostrum nihil. Distinctio non eligendi quia modi alias et nihil. Ad iusto adipisci et fugiat repellat beatae ut aut consectetur.,2
211,82,Voluptas est molestias adipisci non. Sequi ab architecto voluptatibus nobis nesciunt ut. Eaque perferendis soluta atque. Voluptatem reiciendis molestias fugiat voluptatibus voluptatem in aliquam est quia.,1
212,79,Ipsum et aspernatur qui quos. Vel totam atque culpa sed officia voluptatum labore. Suscipit quia rerum. Est rerum magni rerum sit et est aut.,2
213,0,Cum quod assumenda eum mollitia itaque hic ipsam fugit illum. Occaecati itaque et. Porro voluptatem blanditiis commodi inventore eum cum. Minima vero excepturi quasi ipsum.,4
214,33,Vitae non est quibusdam inventore ex officia repellat fugit. Animi eos illum. Voluptatum maxime et unde eos occaecati corporis doloribus odit officia. Veritatis commodi aut.,2
215,95,Eum nemo vel. Est asperiores aliquid sapiente sit quisquam aut cupiditate exercitationem aut. Pariatur quas consequatur ut eos veritatis magni. Dolores est sint rerum quasi ut rerum. Voluptatibus magni corrupti numquam nobis aut non optio laborum itaque.,3
216,33,Libero sed laudantium sint amet non alias. Et nihil rerum dignissimos ratione expedita. Cum ratione id voluptate sequi odio voluptas saepe. Aut ea possimus provident.,4
217,82,Maiores in quaerat iure perspiciatis. Corporis nam eum omnis et rem dolorum quia. Quia veritatis delectus autem illum placeat.,1
